mol_index,mol_id,mol_id_norm,smiles,score,score_prop_used,cluster_id,scaffold_id,exact_scaffold_smiles,generic_scaffold_smiles,substitution_signature,substitution_map,mol_png_b64,mol_wt,clogp,tpsa,hbd,hba,rot_bonds,rings,heavy_atoms,formal_charge,is_neutral_ph7,fsp3,filter_mol_wt,filter_rot_bonds,filter_hbd,filter_hba,filter_mol_wt_source,filter_rot_bonds_source,filter_hbd_source,filter_hba_source,interaction_count,external_interaction_count,A467_donor,A467_acceptor,A468_donor,A468_acceptor,A533_donor,A533_acceptor,A473_donor,A473_acceptor,A538_donor,A538_acceptor,A536_donor,A536_acceptor,A470_donor,A470_acceptor,A543_donor,A543_acceptor,A486_donor,A486_acceptor,A487_donor,A487_acceptor,A488_donor,A488_acceptor,A489_donor,A489_acceptor,A490_donor,A490_acceptor,A491_donor,A491_acceptor,A492_donor,A492_acceptor,interaction_count_source,score_norm,interaction_norm,interaction_term,priority_score,druglike_score,presentation_score,passes_mol_weight_filter,passes_hbd_filter,passes_hba_filter,passes_rotb_filter,passes_formal_charge_filter,passes_neutral_filter,report_eligible,report_exclusion_reason,presentation_score_final,overall_score,priority_rank
437,LN01283291_1267,LN01283291_1267,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)Nc5nc6c(s5)C[NH2+]CC6)cc4F)CC2)n3C)c(=O)c1,-8.336448255006129,r_i_docking_score,,O=C(Nc1nc2c(s1)C[NH2+]CC2)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,O=C(Nc1nc2c(s1)C[NH2+]CC2)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,CC(CC1CC2CCCCC2C1)C1CCC(C2CCC(CC3CC4CCCC(C5CCCCC5C)C4C3)CC2)CC1,R1=[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]',), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,653.8080000000015,4.392020000000004,113.69,2.0,9.0,11.0,7.0,47.0,1.0,False,0.3142857142857143,653.808,11.0,2.0,9.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{66},,,,,,,,,,,{56},,,,,,,,,,,,,,,,filtered_csv,0.28091901336147074,0.3333333333333333,0.3333333333333333,0.3123676053445883,0.8379882909090904,0.5488969138486143,True,True,True,True,True,True,True,,0.5488969138486143,0.549,2109
2211,EN300-37082246_13820,EN300-37082246_13820,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6ccccc6C6(CCCCC6)C5)cc4F)CC2)n3C)c(=O)c1,-8.335016901605778,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C2(CCCCC2)C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C2(CCCCC2)C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCCC6C6(CCCCC6)C5)CC4)CC3)CC21,R1=[H] | R2=[H] | R3=[H] | R6=[H] | R7=[H].[H] | R9=[H].[H] | R11=[H].[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R15=[H].[H] | R16=[H] | R17=[H] | R22=[H]C([H])[H] | R24=[H] | R26=[H] | R27=[H] | R28=[H]NC([H])([H])[H] | R29=[H] | R32=[H].[H]C([H])[H] | R34=[H].[H] | R35=[H].[H] | R37=[H] | R38=[H].[H] | R40=F | R41=[H] | R43=[H] | R44=[H]C([H])[H],"{0: ('[H]',), 1: ('[H]',), 2: ('[H]',), 5: ('[H]',), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]', '[H]'), 15: ('[H]',), 16: ('[H]',), 21: ('[H]C([H])[H]',), 23: ('[H]',), 25: ('[H]',), 26: ('[H]',), 27: ('[H]NC([H])([H])[H]',), 28: ('[H]',), 31: ('[H]', '[H]C([H])[H]'), 33: ('[H]', '[H]'), 34: ('[H]', '[H]'), 36: ('[H]',), 37: ('[H]', '[H]'), 39: ('F',), 40: ('[H]',), 42: ('[H]',), 43: ('[H]C([H])[H]',)}",,698.8870000000014,7.92162000000001,75.4,1.0,7.0,10.0,8.0,52.0,0.0,True,0.37209302325581395,698.887,10.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{80},,,,,,,,,,,{70},,,,,,,,,,,,,,,,filtered_csv,0.28074481682173535,0.3333333333333333,0.3333333333333333,0.31229792672869416,0.7652328454545448,0.516118640155327,True,True,True,True,True,True,True,,0.516118640155327,0.516,2110
2212,EN300-332661_19718,EN300-332661_19718,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H]6CC[NH2+]C[C@@H]6NC5=O)cc4F)CC2)n3C)c(=O)c1,-8.327258537734822,r_i_docking_score,,O=C1NC2C[NH2+]CCC2CN1C(=O)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,O=C1NC2C[NH2+]CCC2CN1C(=O)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,CC1CC2CCCCC2CC1C(C)C1CCC(C2CCC(CC3CC4CCCC(C5CCCCC5C)C4C3)CC2)CC1,R4=[H].[H] | R5=[H] | R6=[H].[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H] | R11=[H] | R12=[H] | R13=[H] | R18=[H]C([H])[H] | R20=[H] | R22=[H] | R23=[H] | R24=[H]NC([H])([H])[H] | R25=[H] | R28=[H].[H]C([H])[H] | R30=[H].[H] | R31=[H].[H] | R33=[H] | R34=[H].[H] | R36=F | R37=[H] | R39=[H] | R40=[H]C([H])[H],"{3: ('[H]', '[H]'), 4: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 11: ('[H]',), 12: ('[H]',), 17: ('[H]C([H])[H]',), 19: ('[H]',), 21: ('[H]',), 22: ('[H]',), 23: ('[H]NC([H])([H])[H]',), 24: ('[H]',), 27: ('[H]', '[H]C([H])[H]'), 29: ('[H]', '[H]'), 30: ('[H]', '[H]'), 32: ('[H]',), 33: ('[H]', '[H]'), 35: ('F',), 36: ('[H]',), 38: ('[H]',), 39: ('[H]C([H])[H]',)}",,653.7830000000015,3.1810200000000037,121.11000000000001,2.0,8.0,10.0,7.0,48.0,1.0,False,0.3888888888888889,653.783,10.0,2.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{71},,,,,,,,,,,{61},,,,,,,,,,,,,,,,filtered_csv,0.2798006194348447,0.3333333333333333,0.3333333333333333,0.3119202477739379,0.8558546545454541,0.5566907308211202,True,True,True,True,True,True,True,,0.5566907308211202,0.557,2111
2214,EN300-256920_23628,EN300-256920_23628,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H](C)c6ccccc65)cc4F)CC2)n3C)c(=O)c1,-8.31613135550738,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC65)CC4)CC3)CC21,R1=[H].[H]C([H])[H] | R2=[H].[H] | R5=[H] | R6=[H] | R7=[H] | R8=[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{0: ('[H]', '[H]C([H])[H]'), 1: ('[H]', '[H]'), 4: ('[H]',), 5: ('[H]',), 6: ('[H]',), 7: ('[H]',), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,630.7680000000015,6.827620000000007,75.4,1.0,7.0,11.0,7.0,47.0,0.0,True,0.2894736842105263,630.768,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{67},,,,,,,,,,,{57},,,,,,,,,,,,,,,,filtered_csv,0.2784464348983423,0.3333333333333333,0.3333333333333333,0.3113785739593369,0.8008763363636358,0.5316525670412714,True,True,True,True,True,True,True,,0.5316525670412714,0.532,2112
2215,EN300-297710_7876,EN300-297710_7876,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C(=O)N(C(C)C)[C@@H]6CC[NH2+]C[C@H]65)cc4F)CC2)n3C)c(=O)c1,-8.314664250723915,r_i_docking_score,,O=C1NC2CC[NH2+]CC2N1C(=O)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,O=C1NC2CC[NH2+]CC2N1C(=O)c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5C(C)CC6CCCCC65)CC4)CC3)CC21,R1=[H]C(C([H])([H])[H])C([H])([H])[H] | R5=[H] | R6=[H].[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C(C([H])([H])[H])C([H])([H])[H]',), 4: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,681.8370000000015,4.054220000000004,112.32,1.0,8.0,13.0,7.0,50.0,1.0,False,0.42105263157894735,681.837,13.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{77},,,,,,,,,,,{67},,,,,,,,,,,,,,,,filtered_csv,0.2782678873945279,0.3333333333333333,0.3333333333333333,0.31130715495781114,0.7710569818181814,0.5181945770449777,True,True,True,True,True,True,True,,0.5181945770449777,0.518,2113
2216,EN300-7563453_23736,EN300-7563453_23736,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC6(CCOc7ccccc76)CC5)cc4F)CC2)n3C)c(=O)c1,-8.310652615414709,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2(CCOc3ccccc32)CC1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2(CCOc3ccccc32)CC1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6(CCCC7CCCCC76)CC5)CC4)CC3)CC21,R1=[H] | R2=[H] | R3=[H] | R6=[H] | R8=[H].[H] | R9=[H].[H] | R11=[H].[H] | R12=[H].[H] | R14=[H].[H] | R15=[H].[H] | R16=[H] | R17=[H] | R22=[H]C([H])[H] | R24=[H] | R26=[H] | R27=[H] | R28=[H]NC([H])([H])[H] | R29=[H] | R32=[H].[H]C([H])[H] | R34=[H].[H] | R35=[H].[H] | R37=[H] | R38=[H].[H] | R40=F | R41=[H] | R43=[H] | R44=[H]C([H])[H],"{0: ('[H]',), 1: ('[H]',), 2: ('[H]',), 5: ('[H]',), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]', '[H]'), 11: ('[H]', '[H]'), 13: ('[H]', '[H]'), 14: ('[H]', '[H]'), 15: ('[H]',), 16: ('[H]',), 21: ('[H]C([H])[H]',), 23: ('[H]',), 25: ('[H]',), 26: ('[H]',), 27: ('[H]NC([H])([H])[H]',), 28: ('[H]',), 31: ('[H]', '[H]C([H])[H]'), 33: ('[H]', '[H]'), 34: ('[H]', '[H]'), 36: ('[H]',), 37: ('[H]', '[H]'), 39: ('F',), 40: ('[H]',), 42: ('[H]',), 43: ('[H]C([H])[H]',)}",,700.8590000000014,7.020220000000007,84.63,1.0,8.0,10.0,8.0,52.0,0.0,True,0.35714285714285715,700.859,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{78},,,,,,,,,,,{68},,,,,,,,,,,,,,,,filtered_csv,0.2777796690486095,0.3333333333333333,0.3333333333333333,0.31111186761944376,0.7871224636363631,0.5253166358270575,True,True,True,True,True,True,True,,0.5253166358270575,0.525,2114
438,LN03295290_6040,LN03295290_6040,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@@H](C)c6cc(Cl)ccc65)cc4F)CC2)n3C)c(=O)c1,-8.308864556362709,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCc2ccccc21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCc2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCCC6CCCCC65)CC4)CC3)CC21,R1=Cl | R2=[H] | R3=[H] | R5=[H] | R7=[H].[H]C([H])[H] | R9=[H].[H] | R10=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('Cl',), 1: ('[H]',), 2: ('[H]',), 4: ('[H]',), 6: ('[H]', '[H]C([H])[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,679.2400000000014,7.871120000000008,75.4,1.0,7.0,11.0,7.0,49.0,0.0,True,0.3076923076923077,679.24,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.27756206122399785,0.3333333333333333,0.3333333333333333,0.3110248244895991,0.7589252727272722,0.512580026196552,True,True,True,True,True,True,True,,0.512580026196552,0.513,2115
439,LN02009899_5086,LN02009899_5086,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC6(CC5)CC(=O)c5ccccc56)cc4F)CC2)n3C)c(=O)c1,-8.297138352598987,r_i_docking_score,,O=C1CC2(CCN(C(=O)c3ccc(C4=CCN(Cc5cc6c(-n7ccccc7=O)ccnc6[nH]5)CC4)cc3)CC2)c2ccccc21,O=C1CC2(CCN(C(=O)c3ccc(C4=CCN(Cc5cc6c(-n7ccccc7=O)ccnc6[nH]5)CC4)cc3)CC2)c2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6(CC5)CC(C)C5CCCCC56)CC4)CC3)CC21,R4=[H].[H] | R6=[H] | R8=[H] | R9=[H] | R10=[H].[H] | R11=[H].[H] | R12=[H] | R13=[H].[H] | R14=[H].[H] | R16=[H] | R17=[H] | R22=[H]C([H])[H] | R24=[H] | R26=[H] | R27=[H] | R28=[H]NC([H])([H])[H] | R29=[H] | R32=[H].[H]C([H])[H] | R34=[H].[H] | R35=[H].[H] | R37=[H] | R38=[H].[H] | R40=F | R41=[H] | R43=[H] | R44=[H]C([H])[H],"{3: ('[H]', '[H]'), 5: ('[H]',), 7: ('[H]',), 8: ('[H]',), 9: ('[H]', '[H]'), 10: ('[H]', '[H]'), 11: ('[H]',), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 15: ('[H]',), 16: ('[H]',), 21: ('[H]C([H])[H]',), 23: ('[H]',), 25: ('[H]',), 26: ('[H]',), 27: ('[H]NC([H])([H])[H]',), 28: ('[H]',), 31: ('[H]', '[H]C([H])[H]'), 33: ('[H]', '[H]'), 34: ('[H]', '[H]'), 36: ('[H]',), 37: ('[H]', '[H]'), 39: ('F',), 40: ('[H]',), 42: ('[H]',), 43: ('[H]C([H])[H]',)}",,698.8430000000013,6.824120000000007,92.47,1.0,8.0,10.0,8.0,52.0,0.0,True,0.3333333333333333,698.843,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{76},,,,,,,,,,,{66},,,,,,,,,,,,,,,,filtered_csv,0.27613497541879317,0.3333333333333333,0.3333333333333333,0.3104539901675173,0.7926847454545449,0.5274578300466797,True,True,True,True,True,True,True,,0.5274578300466797,0.527,2116
440,LN03240500_6327,LN03240500_6327,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC(=O)c6ccc(OC)cc65)cc4F)CC2)n3C)c(=O)c1,-8.286704436239038,r_i_docking_score,,O=C1CCN(C(=O)c2ccc(C3=CCN(Cc4cc5c(-n6ccccc6=O)ccnc5[nH]4)CC3)cc2)c2ccccc21,O=C1CCN(C(=O)c2ccc(C3=CCN(Cc4cc5c(-n6ccccc6=O)ccnc5[nH]4)CC3)cc2)c2ccccc21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC(C)C6CCCCC65)CC4)CC3)CC21,R4=[H].[H] | R6=[H] | R7=[H].[H] | R9=[H] | R10=[H] | R11=[H]C([H])([H])O | R12=[H] | R13=[H] | R18=[H]C([H])[H] | R20=[H] | R22=[H] | R23=[H] | R24=[H]NC([H])([H])[H] | R25=[H] | R28=[H].[H]C([H])[H] | R30=[H].[H] | R31=[H].[H] | R33=[H] | R34=[H].[H] | R36=F | R37=[H] | R39=[H] | R40=[H]C([H])[H],"{3: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 10: ('[H]C([H])([H])O',), 11: ('[H]',), 12: ('[H]',), 17: ('[H]C([H])[H]',), 19: ('[H]',), 21: ('[H]',), 22: ('[H]',), 23: ('[H]NC([H])([H])[H]',), 24: ('[H]',), 27: ('[H]', '[H]C([H])[H]'), 29: ('[H]', '[H]'), 30: ('[H]', '[H]'), 32: ('[H]',), 33: ('[H]', '[H]'), 35: ('F',), 36: ('[H]',), 38: ('[H]',), 39: ('[H]C([H])[H]',)}",,674.7770000000014,6.305520000000006,101.70000000000002,1.0,9.0,12.0,7.0,50.0,0.0,True,0.28205128205128205,674.777,12.0,1.0,9.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.2748651617408113,0.3333333333333333,0.3333333333333333,0.3099460646963245,0.7695258909090904,0.5167569864920691,True,True,True,True,True,True,True,,0.5167569864920691,0.517,2117
2217,EN300-300194_19168,EN300-300194_19168,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)n5c6c(c7cc(Br)ccc75)C[NH2+]CC6)cc4F)CC2)n3C)c(=O)c1,-8.286144788187359,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1c2c(c3ccccc31)C[NH2+]CC2,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)n1c2c(c3ccccc31)C[NH2+]CC2,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5C6CCCCC6C6CCCCC65)CC4)CC3)CC21,R1=Br | R2=[H] | R3=[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H].[H] | R13=[H] | R14=[H] | R15=[H] | R20=[H]C([H])[H] | R22=[H] | R24=[H] | R25=[H] | R26=[H]NC([H])([H])[H] | R27=[H] | R30=[H].[H]C([H])[H] | R32=[H].[H] | R33=[H].[H] | R35=[H] | R36=[H].[H] | R38=F | R39=[H] | R41=[H] | R42=[H]C([H])[H],"{0: ('Br',), 1: ('[H]',), 2: ('[H]',), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 12: ('[H]',), 13: ('[H]',), 14: ('[H]',), 19: ('[H]C([H])[H]',), 21: ('[H]',), 23: ('[H]',), 24: ('[H]',), 25: ('[H]NC([H])([H])[H]',), 26: ('[H]',), 29: ('[H]', '[H]C([H])[H]'), 31: ('[H]', '[H]'), 32: ('[H]', '[H]'), 34: ('[H]',), 35: ('[H]', '[H]'), 37: ('F',), 38: ('[H]',), 40: ('[H]',), 41: ('[H]C([H])[H]',)}",,749.7090000000012,6.088920000000005,93.69999999999999,1.0,8.0,10.0,8.0,51.0,1.0,False,0.275,749.709,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{72},,,,,,,,,,,{62},,,,,,,,,,,,,,,,filtered_csv,0.27479705224804163,0.3333333333333333,0.3333333333333333,0.30991882089921663,0.7944176909090904,0.5279433124036599,True,True,True,True,True,True,True,,0.5279433124036599,0.528,2118
441,LN02020563_134,LN02020563_134,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@@H]6COC[C@H]6C5)cc4F)CC2)n3C)c(=O)c1,-8.285771934264345,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2COCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2COCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCC6C5)CC4)CC3)CC21,R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H] | R6=[H].[H] | R7=[H].[H] | R9=[H].[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,624.7610000000013,5.172220000000005,84.63,1.0,8.0,10.0,7.0,46.0,0.0,True,0.4166666666666667,624.761,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{68},,,,,,,,,,,{58},,,,,,,,,,,,,,,,filtered_csv,0.2747516757091659,0.3333333333333333,0.3333333333333333,0.30990067028366636,0.8742272636363632,0.56384763729238,True,True,True,True,True,True,True,,0.56384763729238,0.564,2119
